Step,Entropy,Policy Loss,Value Loss,A2C Loss,Value Target,Value Prediction,Reward,Loss
1,-0.0009448210475966334,2.3378266632789746e-05,8.395689010620117,8.396610260009766,,,,
2,-0.0011196875711902976,-4.547172284219414e-05,10.48794174194336,10.489107131958008,,,,
3,-0.001254607574082911,6.149875116534531e-05,12.813591957092285,12.814785957336426,,,,
4,-0.0013861025217920542,0.0002633598051033914,7.960929870605469,7.962052822113037,,,,
5,-0.0014913531485944986,0.0003778007230721414,13.102569580078125,13.103683471679688,,,,
6,-0.0016153831966221333,0.0003803438739851117,5.703506946563721,5.704741954803467,,,,
7,-0.0017719792667776346,0.0005440976819954813,17.824037551879883,17.825265884399414,,,,
8,-0.0018429881893098354,-3.629260618254193e-06,15.319446563720703,15.321293830871582,,,,
1,-0.0018018960254266858,-1.389533281326294e-05,1.8607059717178345,1.862521767616272,,,,
2,-0.001823450904339552,5.0260790885658935e-05,2.166801691055298,2.168574810028076,,,,
3,-0.0018638527253642678,0.00010285092139383778,1.8561450242996216,1.8579059839248657,,,,
4,-0.0019233247730880976,-0.00034096569288522005,1.6701353788375854,1.672399640083313,,,,
5,-0.0019995849579572678,-0.0003329598403070122,1.7867063283920288,1.789038896560669,,,,
6,-0.001943240175023675,0.0009570105466991663,1.5691391229629517,1.5701253414154053,,,,
7,-0.0017694085836410522,0.0007881131023168564,1.8085874319076538,1.8095687627792358,,,,
8,-0.0014970727497711778,0.0006350523326545954,1.5822768211364746,1.5831388235092163,,,76.5,1.7891592532396317
1,-0.0011092183412984014,-1.3968389794172253e-05,1.5220403671264648,1.5231635570526123,,,,
2,-0.0008016979554668069,-7.220440693345154e-06,1.5103715658187866,1.5111805200576782,,,,
3,-0.0005356083856895566,-0.0001931910665007308,1.3054691553115845,1.306198000907898,,,,
4,-0.00029934162739664316,-0.0010012007551267743,1.3159185647964478,1.3172191381454468,,,,
5,-8.359326602658257e-05,-0.0002967417240142822,1.3639888763427734,1.3643691539764404,,,,
6,0.0002712102432269603,-0.0010334982071071863,1.35371994972229,1.3544822931289673,,,,
7,0.0007410694379359484,-0.00032872791052795947,1.4013800621032715,1.4009677171707153,,,,
8,0.0013038754696026444,0.00066023861290887,1.4567127227783203,1.4547486305236816,,,119.84375,1.40404112637043
1,0.001913310494273901,-2.2865003757033264e-06,0.719656765460968,0.7177457213401794,,,,
2,0.0024749196600168943,5.561609941651113e-05,0.7403600811958313,0.7378295660018921,,,,
3,0.003003892255946994,7.98079272499308e-05,0.7278458476066589,0.7247621417045593,,,,
4,0.0035062406677752733,-9.234580647898838e-05,0.6911569237709045,0.6877430081367493,,,,
5,0.003999476786702871,0.000161877935170196,0.6949296593666077,0.690768301486969,,,,
6,0.00448894128203392,-7.291304063983262e-05,0.7350760698318481,0.7306600213050842,,,,
7,0.0050454228185117245,-0.0005418219370767474,0.658819317817688,0.654315710067749,,,,
8,0.005634830333292484,0.00047572123003192246,0.7329063415527344,0.7267957925796509,,,222.41379,0.7088275328278542
1,0.006184822879731655,-1.7972456589632202e-06,0.7487114667892456,0.7425284385681152,,,,
2,0.006750928238034248,5.874534326721914e-05,0.7587339878082275,0.7519242763519287,,,,
3,0.00729792146012187,-3.1809839128982276e-05,0.7276029586791992,0.7203368544578552,,,,
4,0.00783726666122675,0.00023772484564688057,0.6876834034919739,0.6796084046363831,,,,
5,0.008373884484171867,-0.00012988348316866904,0.6418549418449402,0.6336109638214111,,,,
6,0.008913405239582062,-6.487303471658379e-05,0.6542295813560486,0.6453810334205627,,,,
7,0.009457227773964405,-0.0003897473216056824,0.7032552361488342,0.6941877603530884,,,,
8,0.00998680479824543,0.00032971883774735034,0.7426893711090088,0.7323728203773499,,,128.5,0.6999938189983368
1,0.010445552878081799,-1.195735421788413e-05,0.7404022216796875,0.7299686670303345,,,,
2,0.010940096341073513,2.4254952222690918e-05,0.7592852711677551,0.7483209371566772,,,,
3,0.011422754265367985,0.0001287000923184678,0.6835681200027466,0.6720166802406311,,,,
4,0.011894691735506058,-0.00023738874006085098,0.7177241444587708,0.7060668468475342,,,,
5,0.012360970489680767,6.178849434945732e-05,0.6358345150947571,0.6234117150306702,,,,
6,0.012830093502998352,-0.0006094744894653559,0.6704609990119934,0.6582403779029846,,,,
7,0.013263008557260036,-0.00033285675453953445,0.6614740490913391,0.6485438942909241,,,,
8,0.013654378242790699,-0.0003296476206742227,0.7073090076446533,0.69398432970047,,,140.2,0.6850691810250282
1,0.013973202556371689,-6.150868102849927e-06,0.8555371165275574,0.8415700793266296,,,,
2,0.014347349293529987,8.627607166999951e-05,0.9437784552574158,0.9293448328971863,,,,
3,0.014722553081810474,5.744066584156826e-05,0.7527125477790833,0.737932562828064,,,,
4,0.015097656287252903,3.195802491973154e-05,0.8530272245407104,0.8378975987434387,,,,
5,0.015465959906578064,0.00011407832062104717,0.75313401222229,0.7375539541244507,,,,
6,0.01584470458328724,-0.00023904877889435738,0.8576191663742065,0.8420135378837585,,,,
7,0.016170253977179527,0.00035400190972723067,0.7966907620429993,0.780166506767273,,,,
8,0.01645658165216446,0.0006818142137490213,0.8752904534339905,0.8581520318984985,,,161.66667,0.8205788880586624
1,0.016668912023305893,4.500150680541992e-06,0.6371908187866211,0.620517373085022,,,,
2,0.01693594828248024,-6.110304093454033e-05,0.5785751342773438,0.5617002844810486,,,,
3,0.01722942851483822,-0.00022621203970629722,0.6053232550621033,0.5883200168609619,,,,
4,0.017534835264086723,3.7641988456016406e-05,0.5511634349822998,0.5335909128189087,,,,
5,0.017823202535510063,0.0001701505680102855,0.629546582698822,0.6115531921386719,,,,
6,0.018114810809493065,0.00019558188796509057,0.5974524617195129,0.5791420936584473,,,,
7,0.018357791006565094,-0.0012944755144417286,0.6351307034492493,0.6180673837661743,,,,
8,0.018557310104370117,9.909520304063335e-05,0.6747975945472717,0.6561411619186401,,,158.44827,0.5961290523409843
1,0.018704362213611603,7.419122539431555e-06,0.9279380440711975,0.9092262983322144,,,,
2,0.018877830356359482,-0.00017784535884857178,0.9210456013679504,0.9023456573486328,,,,
3,0.019045725464820862,-5.541576319956221e-05,0.8880331516265869,0.8690428733825684,,,,
4,0.019208580255508423,-0.0003931547107640654,0.76922208070755,0.7504066228866577,,,,
5,0.01936258003115654,0.0005135039682500064,0.9971400499343872,0.9772639870643616,,,,
6,0.019507262855768204,0.00011049707973143086,0.8531507849693298,0.833532989025116,,,,
7,0.019627219066023827,0.0004858308529946953,0.9606525897979736,0.940539538860321,,,,
8,0.01972666196525097,0.00018784610438160598,0.95954829454422,0.9396337866783142,,,124.61539,0.8902489691972733
1,0.019792646169662476,1.4719449609401636e-05,1.2155983448028564,1.1957910060882568,,,,
2,0.019882744178175926,1.461803913116455e-05,1.050438642501831,1.030541181564331,,,,
3,0.019983626902103424,-4.8509904445381835e-05,1.0993363857269287,1.0794012546539307,,,,
4,0.02009476348757744,-3.813703733612783e-05,1.1367342472076416,1.1166776418685913,,,,
5,0.02018875628709793,0.00017668430518824607,1.1711727380752563,1.15080726146698,,,,
6,0.020287832245230675,-0.0002027493464993313,1.0638176202774048,1.0437325239181519,,,,
7,0.0203713346272707,0.00011363460362190381,1.2011489868164062,1.1806640625,,,,
8,0.020438820123672485,0.0006009555654600263,1.1747061014175415,1.153666377067566,,,164.82759,1.118910163640976
1,0.02048003301024437,1.9913746655220166e-05,0.8124620914459229,0.7919621467590332,,,,
2,0.02053588256239891,-6.597406172659248e-05,0.7348079085350037,0.7143380045890808,,,,
3,0.02061522752046585,4.601395994541235e-05,0.8103523254394531,0.7896910905838013,,,,
4,0.020698945969343185,0.0003346900048200041,0.8445766568183899,0.8235430121421814,,,,
5,0.02077910117805004,-0.0012201890349388123,0.7910581231117249,0.7714992165565491,,,,
6,0.020866787061095238,0.0007591802277602255,0.7232434749603271,0.7016174793243408,,,,
7,0.020930396392941475,0.0011926633305847645,0.8134375214576721,0.791314423084259,,,,
8,0.020956117659807205,-0.0003978262247983366,0.8253834247589111,0.8048251271247864,,,181.95653,0.773598812520504
1,0.020960278809070587,-9.652641210777801e-07,1.3320422172546387,1.3110828399658203,,,,
2,0.020974110811948776,-0.00015462686133105308,1.134860634803772,1.1140410900115967,,,,
3,0.020990770310163498,-0.0004504656244534999,1.1650744676589966,1.1445342302322388,,,,
4,0.021012231707572937,0.0004098564386367798,1.1640777587890625,1.1426557302474976,,,,
5,0.02103814296424389,0.0004363300104159862,1.2761306762695312,1.254656195640564,,,,
6,0.021062493324279785,0.0007064681849442422,1.2062841653823853,1.1845152378082275,,,,
7,0.021085530519485474,0.0008140438003465533,1.1319304704666138,1.1100308895111084,,,,
8,0.02110106125473976,0.0009297989308834076,1.1219168901443481,1.0998859405517578,,,148.33333,1.1701752692461014
1,0.021107835695147514,1.9537077605491504e-05,1.2316032648086548,1.2104759216308594,,,,
2,0.021110374480485916,1.9085076928604394e-05,1.2208410501480103,1.199711561203003,,,,
3,0.021109439432621002,-0.0006081908941268921,1.191407322883606,1.1709060668945312,,,,
4,0.02111835964024067,0.0007359050214290619,1.1494146585464478,1.1275603771209717,,,,
5,0.02111244574189186,0.0005435463390313089,1.1937954425811768,1.1721394062042236,,,,
6,0.021112987771630287,-0.00016814139962662011,1.1131837368011475,1.0922387838363647,,,,
7,0.02111382596194744,-0.000592447177041322,1.1607050895690918,1.140183687210083,,,,
8,0.021105816587805748,0.0011160043068230152,1.2365719079971313,1.2143501043319702,,,206.66667,1.1659457385540009
1,0.02109699137508869,1.1224713489355054e-05,1.3348135948181152,1.3137054443359375,,,,
2,0.021093489602208138,0.00011086132872151211,1.201784610748291,1.1805802583694458,,,,
3,0.021093245595693588,0.00037882145261392,1.2507514953613281,1.2292793989181519,,,,
4,0.021088803187012672,7.099079084582627e-05,1.239471435546875,1.2183115482330322,,,,
5,0.02107987552881241,4.474322122405283e-05,1.2368625402450562,1.2157379388809204,,,,
6,0.021069861948490143,0.00017382866644766182,1.2427196502685547,1.2214759588241577,,,,
7,0.02105828933417797,0.0005462798872031271,1.2859036922454834,1.2642990350723267,,,,
8,0.021042950451374054,0.00033168907975777984,1.2739839553833008,1.252609372138977,,,169.28572,1.2369998693466187
1,0.021022677421569824,5.43985515832901e-06,1.0518823862075806,1.0308542251586914,,,,
2,0.02100541815161705,-1.7812268197303638e-05,1.0422642230987549,1.021276593208313,,,,
3,0.021013321354985237,-4.530284059001133e-05,1.021077275276184,1.0001091957092285,,,,
