Step,Entropy,Policy Loss,Value Loss,A2C Loss,Value Target,Value Prediction,Reward,Loss
1,0.0017917596269398928,-8.609559642991371e-08,0.49468815326690674,0.49289649724960327,,,,
2,0.0017917570658028126,2.2517310753755737e-06,0.3637586236000061,0.361964613199234,,,,
3,0.0017917535733431578,7.56316740080365e-06,0.6285355687141418,0.6267362236976624,,,,
4,0.0017917515942826867,-9.130107355304062e-05,0.36654654145240784,0.3648461103439331,,,,
5,0.0017917456571012735,-6.233321619220078e-05,0.8583521842956543,0.8566227555274963,,,,
6,0.0017917410004884005,-0.00030105645419098437,0.6985867023468018,0.697096049785614,,,,
7,0.0017917456571012735,0.00020524529099930078,0.4605499804019928,0.4585529863834381,,,,
8,0.0017917472869157791,0.00011609660577960312,0.8528214693069458,0.8509135842323303,,,,
1,0.0017917410004884005,-3.635883331298828e-06,0.07386583834886551,0.07207773625850677,,,,
2,0.0017917243530973792,8.328093827003613e-06,0.05852266028523445,0.05672260746359825,,,,
3,0.0017916972283273935,9.334998321719468e-05,0.05315481871366501,0.0512697733938694,,,,
4,0.0017916667275130749,-6.205505633261055e-05,0.09948363900184631,0.09775403141975403,,,,
5,0.0017916527576744556,-8.772272121859714e-05,0.06914595514535904,0.06744202226400375,,,,
6,0.0017916562501341105,-0.00013683902216143906,0.0564696341753006,0.054814815521240234,,,,
7,0.001791661255992949,-1.664625233388506e-05,0.08143814653158188,0.07966312766075134,,,,
8,0.001791662536561489,-0.0003669744182843715,0.056587833911180496,0.05516314506530762,,,,
1,0.0017916667275130749,0.00039467879105359316,0.07428906112909317,0.07210271805524826,,,,
2,0.0017916570650413632,-2.1136469513294287e-05,0.06935857981443405,0.06758806109428406,,,,
3,0.0017916421638801694,0.0002601953747216612,0.05382521077990532,0.051773373037576675,,,,
4,0.0017916180659085512,-0.00023258684086613357,0.0658206194639206,0.06426158547401428,,,,
5,0.0017915914067998528,0.0002354830503463745,0.061577215790748596,0.05955014005303383,,,,
6,0.0017915586940944195,-2.8662798285949975e-05,0.07633081823587418,0.07456792145967484,,,,
7,0.0017915413482114673,0.0005187574424780905,0.06928078830242157,0.06697048991918564,,,,
8,0.0017915362259373069,0.00025703178835101426,0.05718149617314339,0.05513292923569679,,,,
1,0.001791524700820446,0.0009484498295933008,0.057932186871767044,0.05519220978021622,,,,
2,0.0017914976924657822,-0.0001401632180204615,0.07333073765039444,0.07167939841747284,,,,
3,0.0017914683558046818,-5.667408458975842e-06,0.0635719820857048,0.06178617849946022,,,,
4,0.0017914306372404099,-0.0009675684268586338,0.07417068630456924,0.0733468234539032,,,,
5,0.0017913972260430455,0.0012481730664148927,0.06455262005329132,0.06151305139064789,,,,
6,0.0017913361079990864,0.0013376051792874932,0.059983331710100174,0.05685438960790634,,,,
7,0.0017912505427375436,0.0007988628349266946,0.06550988554954529,0.06291976571083069,,,,
8,0.001791146700270474,6.903935718582943e-05,0.06021987646818161,0.05835969001054764,,,52.857143,0.06270643835887313
1,0.0017910875612869859,2.1631519757647766e-06,0.03854769095778465,0.036754440516233444,,,,
2,0.0017909696325659752,-3.7297606468200684e-05,0.03828166797757149,0.03652799502015114,,,,
3,0.0017907980363816023,-0.00014423993707168847,0.03527003899216652,0.033623479306697845,,,,
4,0.001790592330507934,-0.00014117815589997917,0.029862215742468834,0.02821280062198639,,,,
5,0.0017903748666867614,0.00033248879481106997,0.032558076083660126,0.030435211956501007,,,,
6,0.0017902480904012918,-0.0007804239285178483,0.03806719556450844,0.03705736994743347,,,,
7,0.0017902960535138845,0.0005372812156565487,0.03576803207397461,0.03344045579433441,,,,
8,0.0017903947737067938,0.00017885697889141738,0.033434249460697174,0.03146499767899513,,,,
1,0.0017904440173879266,-0.00027367306756787,0.02876531518995762,0.027248544618487358,,,,
2,0.001790478709153831,-8.40379943838343e-05,0.03449002280831337,0.03278358280658722,,,,
3,0.0017904704436659813,7.105081022018567e-05,0.03195207566022873,0.03009055368602276,,,,
4,0.0017904125852510333,-0.0002634566626511514,0.03439896181225777,0.03287200629711151,,,,
5,0.0017903116531670094,0.0002429849555483088,0.033052485436201096,0.031019188463687897,,,,
6,0.0017901641549542546,0.00022459941101260483,0.03456150367856026,0.032546740025281906,,,,
7,0.001789988949894905,0.0001982553949346766,0.034607186913490295,0.032618943601846695,,,,
8,0.001789807341992855,0.00018709897994995117,0.037165556102991104,0.03518864884972572,,,,
1,0.0017897714860737324,-0.000386870582588017,0.032706886529922485,0.03130398690700531,,,,
2,0.0017898899968713522,0.0007051643333397806,0.032323744148015976,0.029828689992427826,,,,
3,0.0017899519298225641,0.00020446834969334304,0.03349259868264198,0.031498175114393234,,,,
4,0.0017899704398587346,7.483529043383896e-05,0.033923856914043427,0.03205905109643936,,,,
5,0.001789975562132895,-0.00037206627894192934,0.036497876048088074,0.035079967230558395,,,,
6,0.0017899352824315429,0.0003674436011351645,0.03132566064596176,0.029168281704187393,,,,
7,0.0017898285295814276,0.00017698357987683266,0.03037768229842186,0.02841087058186531,,,,
8,0.0017896865028887987,-0.00023372637224383652,0.03508623316884041,0.03353027254343033,,,103.181816,0.031359911896288395
1,0.0017895691562443972,8.016410902200732e-06,0.05906828120350838,0.05727069452404976,,,,
2,0.0017892372561618686,-4.267195981810801e-05,0.06740514189004898,0.0656585767865181,,,,
3,0.001788812456652522,0.00025175479822792113,0.06050582602620125,0.05846525728702545,,,,
4,0.0017882123356685042,-0.00032131458283402026,0.08357175439596176,0.08210485428571701,,,,
5,0.0017879274673759937,0.0001839647738961503,0.08002357929944992,0.07805168628692627,,,,
6,0.0017879504011943936,0.0005897532100789249,0.08555677533149719,0.08317907154560089,,,,
7,0.00178809417411685,-0.0006401129066944122,0.09835714846849442,0.09720917046070099,,,,
8,0.001788266352377832,0.00022450627875514328,0.09763803333044052,0.09562525898218155,,,,
1,0.0017883132677525282,0.00017933051276486367,0.06754796206951141,0.0655803233385086,,,,
2,0.0017882726388052106,0.00017484028649050742,0.09497322887182236,0.09301011264324188,,,,
3,0.0017881494713947177,0.0005983412265777588,0.05786715820431709,0.05548066645860672,,,,
4,0.0017878987127915025,4.32133674621582e-05,0.08028111606836319,0.07845000177621841,,,,
5,0.0017875058110803366,0.0007114096079021692,0.0828566700220108,0.08035775274038315,,,,
6,0.0017870303709059954,0.0015572371194139123,0.07077927142381668,0.06743500381708145,,,,
7,0.0017866555135697126,-0.002059229649603367,0.0803985670208931,0.08067113906145096,,,,
8,0.0017867278074845672,0.0012575627770274878,0.07787581533193588,0.074831523001194,,,,
1,0.0017866906709969044,0.0018172793788835406,0.08104319125413895,0.07743921875953674,,,,
2,0.0017864138353616,-0.00089944590581581,0.06191449612379074,0.06102752685546875,,,,
3,0.0017861136002466083,-0.00027212791610509157,0.06937559694051743,0.06786160916090012,,,,
4,0.0017857900820672512,0.0015663736267015338,0.07770611345767975,0.07435394823551178,,,,
5,0.0017853095196187496,-0.0008742718491703272,0.06694922596216202,0.06603819131851196,,,,
6,0.0017848535208031535,0.0016992696328088641,0.12015064805746078,0.1166665256023407,,,,
7,0.001784279476851225,0.0006347364978864789,0.06534478813409805,0.06292577087879181,,,,
8,0.0017839915817603469,0.0021878774277865887,0.06660788506269455,0.06263601779937744,,,188.46153,0.07361860107630491
1,0.001784023130312562,-2.7087000944447936e-06,0.05472002923488617,0.05293871462345123,,,,
2,0.0017835514154285192,8.467005682177842e-05,0.058270495384931564,0.05640227720141411,,,,
3,0.001782747101970017,0.0005709698889404535,0.08320506662130356,0.08085135370492935,,,,
4,0.0017813985468819737,0.00012321067333687097,0.08015062659978867,0.07824601978063583,,,,
5,0.0017795796738937497,-0.00021924078464508057,0.06184147670865059,0.060281138867139816,,,,
6,0.0017777772154659033,0.002388366498053074,0.048380281776189804,0.04421414062380791,,,,
7,0.001776146818883717,0.0014514890499413013,0.04444851726293564,0.041220881044864655,,,,
8,0.0017753631109371781,0.000948633998632431,0.09778059273958206,0.09505659341812134,,,,
1,0.0017752937274053693,0.0018902570009231567,0.07718537002801895,0.07351981848478317,,,,
2,0.0017750624101608992,0.003972572740167379,0.06286425143480301,0.057116616517305374,,,,
3,0.0017740153707563877,0.0013557784259319305,0.049967944622039795,0.046838149428367615,,,,
4,0.0017727105878293514,-0.0008313159341923892,0.07315082103013992,0.0722094252705574,,,,
5,0.0017711205873638391,0.00318441865965724,0.06742323189973831,0.06246769055724144,,,,
6,0.0017684752820059657,0.0033444056753069162,0.06403761357069016,0.058924734592437744,,,,
7,0.0017650122754275799,-0.00045398707152344286,0.05742290988564491,0.056111883372068405,,,,
8,0.0017629651119932532,0.007111608982086182,0.06085135415196419,0.05197678133845329,,,,
1,0.0017615507822483778,0.002690398134291172,0.06570032984018326,0.06124838441610336,,,,
2,0.0017612096853554249,0.0026311171241104603,0.055779676884412766,0.051387351006269455,,,,
3,0.0017628923524171114,0.003962527494877577,0.04578167945146561,0.0400562584400177,,,,
4,0.0017640994628891349,0.00800268817692995,0.09006468951702118,0.08029790222644806,,,,
5,0.0017639509169384837,-0.0017422251403331757,0.05576739087700844,0.05574566498398781,,,,
6,0.001764071872457862,0.004224846605211496,0.06540746241807938,0.05941854044795036,,,,
7,0.0017635428812354803,0.005077782552689314,0.09093740582466125,0.08409608155488968,,,,
8,0.0017615662654861808,0.004505934659391642,0.03869447857141495,0.032426975667476654,,,137.32143,0.058084644842892885
1,0.0017598033882677555,6.010134825373825e-07,0.03371313586831093,0.03195273131132126,,,,
2,0.0017572158249095082,2.7998454243061133e-05,0.029841022565960884,0.028055807575583458,,,,
3,0.0017538300016894937,6.752296030754223e-05,0.030329439789056778,0.028508087620139122,,,,
4,0.0017497689696028829,0.0005645685596391559,0.030092693865299225,0.02777835726737976,,,,
5,0.00174565683118999,-0.0009089671075344086,0.030590670183300972,0.02975398115813732,,,,
6,0.001744444016367197,-0.00029683858156204224,0.03221433237195015,0.030766727402806282,,,,
7,0.0017456845380365849,-0.0004452533321455121,0.027920134365558624,0.02661970444023609,,,,
8,0.0017475711647421122,0.00064531882526353,0.026681281626224518,0.024288391694426537,,,,
1,0.0017487730365246534,-0.0009290807647630572,0.031033506616950035,0.030213814228773117,,,,
2,0.0017500469693914056,0.0007929106359370053,0.028930949047207832,0.02638799138367176,,,,
3,0.001749955234117806,0.0007551296148449183,0.0295626949518919,0.02705761045217514,,,,
4,0.0017496136715635657,0.0004705325118266046,0.03071046620607376,0.028490319848060608,,,,
5,0.0017490832833573222,0.0005251814727671444,0.029366416856646538,0.02709215134382248,,,,
6,0.0017483980627730489,0.0026410752907395363,0.026412993669509888,0.0220235213637352,,,,
7,0.001746891881339252,0.0015345476567745209,0.028938041999936104,0.025656603276729584,,,,
8,0.001744743436574936,-0.0017912917537614703,0.029782453551888466,0.029829001054167747,,,,
1,0.0017436229391023517,0.0006217542686499655,0.027982188388705254,0.025616811588406563,,,,
2,0.001742386375553906,0.002109526889398694,0.028335819020867348,0.024483904242515564,,,,
3,0.0017423597164452076,0.0021889889612793922,0.027053851634263992,0.023122504353523254,,,,
4,0.0017426474951207638,0.0014131595380604267,0.028955353423953056,0.025799546390771866,,,,
5,0.0017429249128326774,-0.0009160153567790985,0.030843151733279228,0.03001624159514904,,,,
6,0.0017435807967558503,0.001112334430217743,0.029112031683325768,0.02625611610710621,,,,
7,0.001744452165439725,-0.0003388416371308267,0.03094606287777424,0.029540451243519783,,,,
8,0.0017452817410230637,0.006199890747666359,0.02924741618335247,0.021302243694663048,,,140.83333,0.025767227401956916
1,0.0017441095551475883,-2.388325128777069e-06,0.0610501654446125,0.05930844321846962,,,,
2,0.0017409311840310693,-9.162227070191875e-05,0.0475127287209034,0.04586341977119446,,,,
3,0.0017368117114529014,8.136406540870667e-05,0.06899307668209076,0.06717489659786224,,,,
4,0.0017322852509096265,0.00043299049139022827,0.06109432503581047,0.05892904847860336,,,,
5,0.0017272812547162175,-0.002426452236250043,0.07041388750076294,0.07111305743455887,,,,
6,0.0017284011701121926,-0.0005920297699049115,0.05069372430443764,0.04955735430121422,,,,
7,0.0017335597658529878,0.0018090406665578485,0.05675206705927849,0.053209464997053146,,,,
8,0.001737875398248434,-0.0003880601725541055,0.04000859707593918,0.038658782839775085,,,,
1,0.0017401819350197911,0.0007100452785380185,0.051948945969343185,0.04949871823191643,,,,
2,0.0017410711152479053,3.9251935959327966e-05,0.06342586129903793,0.06164553761482239,,,,
3,0.0017425661208108068,0.00029903402901254594,0.04760344326496124,0.04556184262037277,,,,
4,0.0017428812570869923,0.0032992383930832148,0.03797239437699318,0.032930273562669754,,,,
5,0.001742605003528297,0.0013617095537483692,0.06267843395471573,0.05957411974668503,,,,
6,0.0017416595946997404,0.0014107293682172894,0.06767544150352478,0.06452304869890213,,,,
7,0.0017393478192389011,0.000800232111942023,0.06237807497382164,0.059838492423295975,,,,
8,0.001737839076668024,-0.0016128942370414734,0.04914140701293945,0.04901646077632904,,,,
1,0.0017382161458954215,-0.0005159378051757812,0.046635448932647705,0.045413170009851456,,,,
2,0.0017413407331332564,0.0023986257147043943,0.08506977558135986,0.08092980831861496,,,,
3,0.0017442302778363228,0.001916880370117724,0.06654232740402222,0.0628812164068222,,,,
4,0.0017461702227592468,0.0006489969091489911,0.0628281682729721,0.060433000326156616,,,,
5,0.0017476427601650357,0.001768709858879447,0.05275159329175949,0.04923524335026741,,,,
6,0.0017488240264356136,0.005089467857033014,0.03274886682629585,0.025910574942827225,,,,
7,0.0017498716479167342,0.0003331866464577615,0.04221643507480621,0.04013337567448616,,,,
8,0.0017497490625828505,0.0011638849973678589,0.050616662949323654,0.04770302772521973,,,139.03847,0.05157992709428072
1,0.001749110408127308,6.788307018723572e-06,0.04333470016717911,0.04157880321145058,,,,
2,0.001746942289173603,-0.0002401818783255294,0.03555958718061447,0.03405282646417618,,,,
3,0.0017444584518671036,-0.00014075719809625298,0.03566215559840202,0.034058451652526855,,,,
4,0.0017419946379959583,0.0011100616538897157,0.040499668568372726,0.037647612392902374,,,,
5,0.0017387621337547898,0.0002404948027106002,0.03668290004134178,0.03470364585518837,,,,
6,0.0017383252270519733,0.0005724281072616577,0.03782104328274727,0.035510290414094925,,,,
7,0.0017399878706783056,-0.0014474986819550395,0.04662438482046127,0.046331897377967834,,,,
8,0.0017428041901439428,-0.0011286139488220215,0.03785724937915802,0.037243060767650604,,,,
1,0.0017459368100389838,-0.000405283848522231,0.03149348497390747,0.030152831226587296,,,,
2,0.0017486608121544123,4.3031241148128174e-06,0.042783062905073166,0.041030097752809525,,,,
3,0.0017505481373518705,-0.00022398763394448906,0.03666729852557182,0.035140737891197205,,,,
4,0.0017503004055470228,0.0008710101246833801,0.0365552194416523,0.03393390774726868,,,,
5,0.0017501786351203918,0.000360253790859133,0.03127254545688629,0.02916211262345314,,,,
6,0.0017495719948783517,-0.00068642821861431,0.04499449580907822,0.04393135383725166,,,,
7,0.0017484251875430346,-0.00027451777714304626,0.04462596774101257,0.043152060359716415,,,,
8,0.0017476774519309402,0.0006581528577953577,0.03987765312194824,0.037471819669008255,,,,
1,0.0017494672210887074,-0.0004549589357338846,0.035649437457323074,0.03435492888092995,,,,
2,0.001751718227751553,0.000529447803273797,0.028219759464263916,0.025938592851161957,,,,
3,0.0017546828603371978,0.001958309905603528,0.03558952361345291,0.03187653049826622,,,,
4,0.0017578189726918936,0.0010807601502165198,0.036087170243263245,0.03324859216809273,,,,
5,0.0017606898909434676,0.0002105948078678921,0.057534556835889816,0.055563271045684814,,,,
6,0.0017623765161260962,0.0011417982168495655,0.038322556763887405,0.03541838377714157,,,,
7,0.0017629247158765793,-0.00032293135882355273,0.029417578130960464,0.027977583929896355,,,,
8,0.0017609164351597428,0.0012743440456688404,0.03895007446408272,0.035914815962314606,,,170.43478,0.035036587389186025
1,0.001759354374371469,8.0300701199576e-08,0.04016520828008652,0.03840577229857445,,,,
2,0.0017557223327457905,6.144824874354526e-05,0.03934595361351967,0.037528783082962036,,,,
3,0.0017513834172859788,-0.0007102721137925982,0.03982604295015335,0.0387849323451519,,,,
4,0.0017485221615061164,0.00038069073343649507,0.04098730534315109,0.038858093321323395,,,,
5,0.001748276175931096,-0.0015540325548499823,0.040559086948633194,0.04036484286189079,,,,
6,0.0017515856306999922,0.00014700161409564316,0.03696136921644211,0.03506278246641159,,,,
7,0.001754207769408822,-0.0003381611604709178,0.032959237694740295,0.03154319152235985,,,,
8,0.0017558543477207422,6.085054701543413e-05,0.04038388654589653,0.038567181676626205,,,,
1,0.0017567828763276339,8.906424045562744e-05,0.03958936035633087,0.03774351254105568,,,,
2,0.0017573287477716804,9.08060246729292e-06,0.03685590997338295,0.03508950024843216,,,,
3,0.0017577686812728643,0.00028252601623535156,0.03707951679825783,0.03503922373056412,,,,
4,0.0017572995275259018,-0.001497891265898943,0.03451390564441681,0.034254495054483414,,,,
5,0.0017574800876900554,-2.6873416572925635e-05,0.03947325050830841,0.03774264454841614,,,,
6,0.0017587658949196339,0.00021651510905940086,0.03881685063242912,0.03684157133102417,,,,
7,0.0017605656757950783,0.0009557919693179429,0.03822572901844978,0.0355093739926815,,,,
8,0.0017629408976063132,0.00039713416481390595,0.03720881789922714,0.03504874184727669,,,,
1,0.0017645041225478053,0.0011789931450039148,0.0363672636449337,0.0334237664937973,,,,
2,0.0017658867873251438,0.0014191934606060386,0.03813626989722252,0.034951187670230865,,,,
3,0.001767136505804956,0.0012758076190948486,0.04122978821396828,0.03818684443831444,,,,
4,0.0017673334805294871,0.0008560336427763104,0.03546600416302681,0.03284263610839844,,,,
5,0.0017675856361165643,-0.00024675577878952026,0.03321254625916481,0.031691715121269226,,,,
6,0.0017668387154117227,-8.670985698699951e-05,0.03465501591563225,0.032974887639284134,,,,
7,0.0017664100741967559,0.0011990467319265008,0.03765644133090973,0.0346909835934639,,,,
8,0.0017668502405285835,0.0014275615103542805,0.03385669365525246,0.030662283301353455,,,165.16129,0.03367803804576397
1,0.0017685111379250884,-1.2824621990148444e-05,0.0486999936401844,0.046944309026002884,,,,
2,0.0017673835391178727,3.9171842217911035e-05,0.04186603054404259,0.04005947709083557,,,,
3,0.0017654268303886056,0.00012202146899653599,0.04015100374817848,0.038263555616140366,,,,
4,0.0017636133125051856,0.00044969056034460664,0.041722867637872696,0.03950956463813782,,,,
5,0.0017638340359553695,0.00035518905497156084,0.040375035256147385,0.03825601190328598,,,,
6,0.0017659462755545974,-9.934107083608978e-07,0.03638376668095589,0.034618813544511795,,,,
7,0.0017673338297754526,-0.0004070931172464043,0.04093312472105026,0.039572883397340775,,,,
8,0.001767601235769689,0.0002518701949156821,0.040142714977264404,0.0381232425570488,,,,
1,0.0017671544337645173,-0.00022307410836219788,0.039789874106645584,0.0382457934319973,,,,
2,0.0017660079756751657,-0.0002624905901029706,0.03870617598295212,0.037202659994363785,,,,
3,0.0017646043561398983,0.0003961568872909993,0.03822125494480133,0.03606049343943596,,,,
4,0.0017637582495808601,0.0006434801616705954,0.037366025149822235,0.03495878726243973,,,,
5,0.0017641859594732523,0.0005415942869149148,0.038430534303188324,0.03612475469708443,,,,
6,0.001765873865224421,0.0012140654725953937,0.037884753197431564,0.03490481525659561,,,,
7,0.001766349421814084,-0.00015642990183550864,0.03775554150342941,0.03614562004804611,,,,
8,0.0017649488290771842,0.0025984628591686487,0.034159500151872635,0.029796088114380836,,,,
1,0.0017637783894315362,0.00025694238138385117,0.037412721663713455,0.035392001271247864,,,,
2,0.0017640625592321157,-0.00017453233886044472,0.03608322888612747,0.03449369966983795,,,,
3,0.0017647253116592765,0.0024077065754681826,0.035203080624341965,0.031030647456645966,,,,
4,0.0017642208840698004,0.003273853100836277,0.03131595626473427,0.026277881115674973,,,,
5,0.0017626426415517926,0.002932903589680791,0.03492565080523491,0.030230103060603142,,,,
6,0.001763153588399291,-0.0008787198457866907,0.03492854908108711,0.034044116735458374,,,,
7,0.0017637315904721618,-0.0006334822974167764,0.03601732477545738,0.034887075424194336,,,,
8,0.0017617701087146997,0.0008532272768206894,0.033117372542619705,0.030502373352646828,,,161.25,0.03210723726078868
1,0.0017612202791497111,4.8233403504127637e-05,0.04142289236187935,0.03961343690752983,,,,
2,0.0017587546026334167,-1.2445988431863952e-05,0.054443273693323135,0.052696965634822845,,,,
3,0.0017578855622559786,-7.852911949157715e-06,0.04036850854754448,0.03861847519874573,,,,
4,0.001758444937877357,-0.00029099651146680117,0.04661869257688522,0.0451512448489666,,,,
5,0.001760330400429666,-0.0002372993330936879,0.045201461762189865,0.04367843270301819,,,,
6,0.001760905492119491,0.00018297714996151626,0.08548164367675781,0.083537757396698,,,,
7,0.0017593000084161758,-0.00017049246525857598,0.05162068083882332,0.0500318706035614,,,,
8,0.0017598464619368315,-0.0003793806827161461,0.06535898149013519,0.06397851556539536,,,,
1,0.0017617892008274794,-0.0005843027029186487,0.054695289582014084,0.05351780354976654,,,,
2,0.001763171167112887,-0.00022434939455706626,0.057290274649858475,0.05575145035982132,,,,
3,0.0017631077207624912,0.0004335592093411833,0.05354589968919754,0.051349230110645294,,,,
4,0.0017640615114942193,0.00021240321802906692,0.04779279977083206,0.0458163321018219,,,,
5,0.0017645643092691898,0.0010250227060168982,0.06165781244635582,0.058868225663900375,,,,
6,0.0017651577945798635,0.0006054838304407895,0.04652588814496994,0.04415524750947952,,,,
7,0.0017656583804637194,0.0002702789206523448,0.03812526911497116,0.03608933463692665,,,,
8,0.0017676762072369456,0.001022313255816698,0.03520262613892555,0.032412637025117874,,,,
1,0.0017667330102995038,-0.0012622707290574908,0.040136851370334625,0.03963238745927811,,,,
2,0.0017696538707241416,0.001365876873023808,0.04446932300925255,0.04133379086852074,,,,
3,0.0017680403543636203,0.001510106842033565,0.039375390857458115,0.036097243428230286,,,,
4,0.0017700205789878964,0.00035343278432264924,0.041373614221811295,0.03925016149878502,,,,
5,0.0017696109134703875,-0.0003864467144012451,0.03933510184288025,0.037951938807964325,,,,
6,0.001770840841345489,-0.000845188507810235,0.055084362626075745,0.054158713668584824,,,,
7,0.0017720579635351896,0.0050168768502771854,0.05994207412004471,0.0531531386077404,,,,
