Step,Entropy,Policy Loss,Value Loss,A2C Loss,Value Target,Value Prediction,Reward,Loss
1,0.14451859891414642,1.7285346984863281e-06,0.5197136998176575,0.37519335746765137,,,,
2,0.14451847970485687,3.938542431569658e-05,0.0730656236410141,-0.07149223983287811,,,,
3,0.14451828598976135,-3.22262458212208e-05,0.40676185488700867,0.2622757852077484,,,,
4,0.1445179283618927,-0.0001879665651358664,0.292929083108902,0.14859911799430847,,,,
5,0.14451764523983002,6.200208008522168e-05,0.29634225368499756,0.15176260471343994,,,,
6,0.1445176750421524,0.00011281835031695664,0.4585401117801666,0.3139095902442932,,,,
7,0.14451749622821808,0.0002970695495605469,0.12061219662427902,-0.024202369153499603,,,,
8,0.14451724290847778,0.0002868705487344414,0.43028518557548523,0.2854810655117035,,,,
1,0.14451642334461212,-1.248137868969934e-05,0.09114828705787659,-0.05335565656423569,,,,
2,0.14451487362384796,0.00015868991613388062,0.0739465057849884,-0.07072705775499344,,,,
3,0.14451192319393158,0.00015320545935537666,0.07140649110078812,-0.07325863838195801,,,,
4,0.1445092111825943,0.00042592527461238205,0.06943918764591217,-0.07549595087766647,,,,
5,0.14450746774673462,0.0007240979466587305,0.06927774101495743,-0.07595382630825043,,,,
6,0.1445068120956421,0.0004732335510198027,0.06507088243961334,-0.07990916073322296,,,,
7,0.14450682699680328,0.0005940463743172586,0.06799416989088058,-0.07710670679807663,,,,
8,0.14450609683990479,0.00032633295631967485,0.07209517061710358,-0.07273726165294647,,,,
1,0.14450415968894958,0.000881076673977077,0.0757657065987587,-0.06961952894926071,,,,
2,0.14450040459632874,0.0017923869891092181,0.06988087296485901,-0.07641191780567169,,,,
3,0.14449386298656464,0.0013331315713003278,0.0693412572145462,-0.07648573815822601,,,,
4,0.144484281539917,0.0010927551193162799,0.06209137663245201,-0.08348565548658371,,,,
5,0.14447367191314697,0.0006540732574649155,0.06605806946754456,-0.07906967401504517,,,,
6,0.14446589350700378,0.0015526661882176995,0.07121291756629944,-0.07480563968420029,,,,
7,0.14446139335632324,0.0020232978276908398,0.07176365703344345,-0.07472103089094162,,,,
8,0.14445991814136505,0.003364953678101301,0.06440193206071854,-0.0834229364991188,,,,
1,0.14445532858371735,0.0018630652921274304,0.061784837394952774,-0.08453355729579926,,,,
2,0.14444822072982788,0.0027980522718280554,0.06603782624006271,-0.08120844513177872,,,,
3,0.14443646371364594,0.0028049920219928026,0.06932801753282547,-0.07791344076395035,,,,
4,0.1444188803434372,0.0024225530214607716,0.06306198984384537,-0.08377944678068161,,,,
5,0.14439494907855988,0.0034089998807758093,0.06293834745883942,-0.08486559987068176,,,,
6,0.14436285197734833,0.005260144826024771,0.07095961272716522,-0.07866338640451431,,,,
7,0.14433012902736664,0.005888851825147867,0.07228100299835205,-0.07793797552585602,,,,
8,0.14429914951324463,0.004216482397168875,0.0722748339176178,-0.07624080032110214,,,10.0,-0.08064283151179552
1,0.14369559288024902,-8.957667887443677e-06,0.08284611254930496,-0.06084052100777626,,,,
2,0.1436452865600586,0.0004166199069004506,0.08362537622451782,-0.06043653190135956,,,,
3,0.14356854557991028,0.0003470215597189963,0.0770900547504425,-0.0668255090713501,,,,
4,0.14346034824848175,0.0009628923726268113,0.07031556218862534,-0.07410767674446106,,,,
5,0.1433122158050537,0.0009746580617502332,0.07635156810283661,-0.06793530285358429,,,,
6,0.14319029450416565,-0.0005883409176021814,0.07873789966106415,-0.06386405229568481,,,,
7,0.14314234256744385,0.0001162820408353582,0.07659552246332169,-0.06666310131549835,,,,
8,0.14315997064113617,0.0006417466793209314,0.07232555001974106,-0.07147616893053055,,,,
1,0.14321914315223694,0.005488916300237179,0.06503167003393173,-0.08367639034986496,,,,
2,0.14326179027557373,0.002338781952857971,0.0772264301776886,-0.0683741420507431,,,,
3,0.14326708018779755,0.0025579698849469423,0.07274435460567474,-0.07308069616556168,,,,
4,0.14324279129505157,0.0011826439294964075,0.07812857627868652,-0.06629686057567596,,,,
5,0.14319159090518951,0.0011111279018223286,0.07283136993646622,-0.07147134840488434,,,,
