Step,Entropy,Policy Loss,Value Loss,A2C Loss,Value Target,Value Prediction,Reward,Loss
1,0.01791759394109249,-4.106097719613899e-07,0.4952402114868164,0.4773230254650116,,,,
2,0.01791757345199585,-1.748402951307071e-06,0.4835222661495209,0.4656064510345459,,,,
3,0.017917539924383163,3.592173379729502e-05,0.42762434482574463,0.409670889377594,,,,
4,0.017917480319738388,8.61320222611539e-05,1.048581600189209,1.0305778980255127,,,,
5,0.017917457967996597,-0.00010072522854898125,0.6927869915962219,0.674970269203186,,,,
6,0.01791737787425518,5.279646939015947e-05,0.9579142332077026,0.9399440288543701,,,,
7,0.017917199060320854,4.616048499883618e-06,0.2926853597164154,0.2747635543346405,,,,
8,0.017916999757289886,-6.503529220935889e-06,0.5946882963180542,0.5767778158187866,,,,
1,0.017917180433869362,-1.6051861848609406e-06,0.08370523154735565,0.06578965485095978,,,,
2,0.017916789278388023,2.001557186304126e-05,0.06945018470287323,0.05151337757706642,,,,
3,0.017916187644004822,0.00019609266018960625,0.0967007428407669,0.07858846336603165,,,,
4,0.01791539043188095,0.00018984617781825364,0.07520251721143723,0.05709728226065636,,,,
5,0.017914626747369766,0.0002380932419328019,0.06188465654850006,0.0437319353222847,,,,
6,0.01791415736079216,0.00042849447345361114,0.06326482445001602,0.04492217302322388,,,,
7,0.017913928255438805,-7.480713975382969e-05,0.06473317742347717,0.04689405485987663,,,,
8,0.01791372522711754,-0.0008911428158171475,0.10939858108758926,0.09237600117921829,,,,
1,0.017913570627570152,-0.00044044191599823534,0.08904752880334854,0.07157439738512039,,,,
2,0.017913293093442917,0.00011134686064906418,0.06651666760444641,0.048492029309272766,,,,
3,0.017912745475769043,0.001078806002624333,0.09317205846309662,0.07418050616979599,,,,
4,0.017911719158291817,4.9915579438675195e-05,0.08968263119459152,0.07172099500894547,,,,
5,0.017910342663526535,0.0005181285087019205,0.07241611927747726,0.05398764833807945,,,,
6,0.017909003421664238,0.000672432710416615,0.05604542791843414,0.03746398910880089,,,,
7,0.017908018082380295,0.00027406588196754456,0.06386400759220123,0.045681923627853394,,,,
8,0.0179076436907053,0.001333948690444231,0.0784129723906517,0.05917138233780861,,,,
1,0.01790754869580269,0.0004137059149798006,0.06440167874097824,0.04608042538166046,,,,
2,0.01790733076632023,0.00023003254318609834,0.059550940990448,0.041413579136133194,,,,
3,0.017906950786709785,0.00015409622574225068,0.07227878272533417,0.054217737168073654,,,,
