Step,Entropy,Policy Loss,Value Loss,A2C Loss,Value Target,Value Prediction,Reward,Loss
1,-0.0008385251276195049,9.377797141496558e-06,5.911961078643799,5.912790298461914,,,,
2,-0.0009362865821458399,7.092952728271484e-05,3.0402472019195557,3.0411124229431152,,,,
3,-0.0009774327045306563,-3.806087624980137e-05,1.4058072566986084,1.406822681427002,,,,
4,-0.0010060687782242894,0.00013434886932373047,2.6316428184509277,2.632514476776123,,,,
5,-0.0010378491133451462,-8.820163202472031e-05,2.204455852508545,2.2055819034576416,,,,
6,-0.0010494389571249485,-8.098284160951152e-05,3.048205852508545,3.0493364334106445,,,,
7,-0.0010926852701231837,-0.00023301441979128867,2.078000545501709,2.0793261528015137,,,,
8,-0.0011053693015128374,5.245208740234375e-06,3.0824501514434814,3.083550214767456,,,,
1,-0.0010513836750760674,3.1420338928001e-05,0.9377925992012024,0.9388125538825989,,,,
2,-0.0010343842441216111,-0.00019224650168325752,0.8950300216674805,0.8962566256523132,,,,
3,-0.0010261274874210358,0.0002747708058450371,0.9158763885498047,0.9166277647018433,,,,
4,-0.00102696951944381,8.413112664129585e-05,0.8092509508132935,0.8101938366889954,,,,
5,-0.001029405975714326,0.0002516599197406322,0.7927365899085999,0.7935143709182739,,,,
6,-0.000958878721576184,0.00022169698786456138,0.8522090911865234,0.8529462814331055,,,,
7,-0.0008135313983075321,-0.0007833573617972434,0.8185132145881653,0.8201101422309875,,,,
8,-0.000607783964369446,0.0002913781499955803,0.7995177507400513,0.799834132194519,,,1.7058823,0.8535369634628296
1,-0.00035963463596999645,1.1780816748796497e-05,0.7972485423088074,0.7975963950157166,,,,
2,-0.0001362389011774212,6.19019047007896e-05,0.7944906949996948,0.7945650219917297,,,,
3,8.209453517338261e-05,-7.288323831744492e-05,0.7539181709289551,0.7539089918136597,,,,
4,0.000301529245916754,-0.00016248805331997573,0.7140287756919861,0.7138897180557251,,,,
5,0.0005241562612354755,0.0002467690210323781,0.7182548642158508,0.7174839377403259,,,,
