Step,Entropy,Policy Loss,Value Loss,A2C Loss,Value Target,Value Prediction,Reward,Loss
1,0.28903719782829285,1.761648377396341e-06,0.5488150119781494,0.2597760558128357,,,,
2,0.28903689980506897,4.650486880564131e-05,0.4715488851070404,0.18246547877788544,,,,
3,0.2890363037586212,3.149111944367178e-05,0.24899370968341827,-0.04007408395409584,,,,
4,0.2890361249446869,6.45187174086459e-05,0.3661079406738281,0.07700729370117188,,,,
5,0.28903552889823914,-2.9967890441184863e-05,0.28726986050605774,-0.0017357005272060633,,,,
6,0.2890344560146332,-0.00016731023788452148,0.4045177102088928,0.11565056443214417,,,,
7,0.2890331447124481,0.00010975202167173848,0.23549120128154755,-0.05365169420838356,,,,
8,0.2890319526195526,-1.0232130989606958e-05,0.21156814694404602,-0.07745357602834702,,,,
1,0.2890331447124481,7.967982128320727e-06,0.06694340705871582,-0.222097709774971,,,,
2,0.2890319526195526,0.00036600191378965974,0.06664688885211945,-0.22275106608867645,,,,
3,0.28903037309646606,5.1177212299080566e-06,0.06524772197008133,-0.22378776967525482,,,,
4,0.2890288829803467,0.00010642906272551045,0.05744114890694618,-0.23169416189193726,,,,
5,0.2890271842479706,-0.00022319953131955117,0.06369670480489731,-0.22510726749897003,,,,
6,0.2890259623527527,-5.51384364371188e-05,0.0599496103823185,-0.22902122139930725,,,,
7,0.28902480006217957,0.0009455184335820377,0.0564742274582386,-0.23349609971046448,,,,
8,0.28902313113212585,0.00048652125406078994,0.059777989983558655,-0.22973166406154633,,,,
1,0.28902125358581543,0.0009019598364830017,0.06541988998651505,-0.22450333833694458,,,,
2,0.2890183627605438,0.0009482741006650031,0.056132424622774124,-0.23383422195911407,,,,
3,0.2890145480632782,0.0007299226126633584,0.06612066924571991,-0.22362379729747772,,,,
4,0.2890094518661499,0.0010014226427301764,0.064092718064785,-0.22591814398765564,,,,
5,0.2890034317970276,0.00023572167265228927,0.05974414572119713,-0.22949500381946564,,,,
6,0.2889966368675232,0.0006586495437659323,0.059793274849653244,-0.2298620045185089,,,,
7,0.2889898717403412,0.0008301552734337747,0.05974920466542244,-0.2300708293914795,,,,
8,0.2889818549156189,0.0013285002205520868,0.059060029685497284,-0.2312503159046173,,,,
1,0.2889728546142578,0.0018274863250553608,0.05559079721570015,-0.23520955443382263,,,,
2,0.2889607548713684,0.0013071149587631226,0.06735636293888092,-0.2229115068912506,,,,
3,0.28894680738449097,0.0020826600957661867,0.06338158994913101,-0.22764788568019867,,,,
4,0.2889297604560852,0.0020459326915442944,0.05988110974431038,-0.2310945838689804,,,,
5,0.2889106273651123,0.003499893704429269,0.05980339273810387,-0.23260712623596191,,,,
6,0.2888856828212738,0.0015085736522451043,0.05945399031043053,-0.23094026744365692,,,,
7,0.2888597846031189,0.001365987816825509,0.059413421899080276,-0.23081235587596893,,,,
8,0.2888302505016327,0.005359196569770575,0.06289080530405045,-0.23129865527153015,,,17.777779,-0.23031524196267128
1,0.2888215482234955,0.0009274172480218112,0.05321037024259567,-0.2365385890007019,,,,
2,0.2887595593929291,0.0009913970716297626,0.059187889099121094,-0.23056307435035706,,,,
3,0.2886984944343567,0.003324751975014806,0.059548214077949524,-0.23247502744197845,,,,
4,0.28863927721977234,0.003035644767805934,0.05537215992808342,-0.23630276322364807,,,,
5,0.2885734736919403,-0.0003110244870185852,0.052533749490976334,-0.23572871088981628,,,,
6,0.28851112723350525,0.0012242405209690332,0.06586512923240662,-0.22387023270130157,,,,
7,0.2884725332260132,0.002578756073489785,0.05747811123728752,-0.23357316851615906,,,,
8,0.2884431779384613,0.0019300845451653004,0.04899272322654724,-0.24138054251670837,,,,
1,0.2884267568588257,0.0018189733382314444,0.05395107343792915,-0.23629465699195862,,,,
2,0.28842732310295105,0.0032238299027085304,0.04987190291285515,-0.24177925288677216,,,,
3,0.2884194552898407,0.0033444513101130724,0.05996696278452873,-0.23179693520069122,,,,
4,0.28840333223342896,0.0048009976744651794,0.06073758378624916,-0.23246675729751587,,,,
5,0.28836947679519653,0.004906287882477045,0.052700188010931015,-0.24057556688785553,,,,
6,0.2883399426937103,0.0015138586750254035,0.05342196673154831,-0.23643182218074799,,,,
